"","OTU","baseMean","effect","Phylum","Class","Order","Family","Genus"
"Seq_1693","Seq_1693",0.0210802592305597,-0.720810851986514,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_428","Seq_428",0.00474446818903872,0.720159450802378,"Rare","Subgroup_6","Unclassified","Unclassified","Unclassified"
"Seq_142","Seq_142",0.012389571449632,-0.719956456483727,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"Seq_2256","Seq_2256",0.00784766250842936,0.719812692365682,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_2840","Seq_2840",0.00408265362432293,0.719786389883409,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_2609","Seq_2609",0.0105976078967398,-0.718754412540742,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium"
"Seq_373","Seq_373",0.00420512811275077,0.717883326347558,"Rare","KD4-96","Unclassified","Unclassified","Unclassified"
"Seq_2842","Seq_2842",0.00600051815048548,-0.716639904656701,"Rare","Acidobacteriia","Solibacterales","Solibacteraceae_(Subgroup_3)","Bryobacter"
"Seq_1117","Seq_1117",0.034358727589958,-0.715625296736051,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_2553","Seq_2553",0.00450061166431913,0.713832077354465,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Peredibacter"
"Seq_3874","Seq_3874",0.0033520938153456,0.713427138072166,"Bacteroidetes","Bacteroidia","Cytophagales","Cytophagaceae","Cytophaga"
"Seq_3918","Seq_3918",0.00293414523894321,0.713383413588471,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_3208","Seq_3208",0.00395405875666361,0.712412318797167,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"Seq_3088","Seq_3088",0.00757664538631954,-0.712131228456267,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"Seq_215","Seq_215",0.0122016886867559,0.711297177707096,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Unclassified"
"Seq_172","Seq_172",0.0102742145721987,0.710073123923503,"Rare","KD4-96","Unclassified","Unclassified","Unclassified"
"Seq_3249","Seq_3249",0.00431230184854823,0.709939597451666,"Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12","Unclassified"
"Seq_2474","Seq_2474",0.00617210375958182,0.709017223819516,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis"
"Seq_86","Seq_86",0.187278735795145,0.70897769526145,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_617","Seq_617",0.00204114121295502,0.708477884656991,"Rare","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas"
"Seq_4282","Seq_4282",0.00245698668151466,0.706332320262403,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_3431","Seq_3431",0.00347374732421674,0.705788220644797,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Peredibacter"
"Seq_286","Seq_286",0.0542922253315138,-0.70449551007765,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga"
"Seq_1091","Seq_1091",0.0371396494042144,-0.70356272568474,"Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter"
"Seq_472","Seq_472",0.00342228787907002,0.703331615395804,"Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"Seq_1553","Seq_1553",0.0122752764025341,-0.702446697523256,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Unclassified","Unclassified"
"Seq_2335","Seq_2335",0.00760560529766533,0.702314526797543,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_542","Seq_542",0.00269910569041393,0.702211278080915,"Rare","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Unclassified"
"Seq_1035","Seq_1035",0.00658227483622313,-0.70106466729164,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_691","Seq_691",0.0158216340177903,-0.70104261732295,"Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter"
"Seq_3133","Seq_3133",0.0068276826974926,-0.700663728316901,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Unclassified","Unclassified"
"Seq_973","Seq_973",0.0145555925354824,-0.699908902430733,"Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Fontimonas"
"Seq_2632","Seq_2632",0.00646246088253647,0.699390577054107,"Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12","Unclassified"
"Seq_2886","Seq_2886",0.00779166481531816,-0.699298673600108,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aminobacter"
"Seq_2527","Seq_2527",0.00676464189767454,0.699041871689108,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_1893","Seq_1893",0.0104996336678247,-0.698726625634311,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"Seq_1214","Seq_1214",0.018476593591972,-0.698580822995884,"Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia"
"Seq_932","Seq_932",0.0215930358764554,0.698483093952779,"Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS_17","Unclassified"
"Seq_1629","Seq_1629",0.005872234190945,0.696713066981811,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Prosthecobacter"
"Seq_1134","Seq_1134",0.0188412868935757,0.696639976116997,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea"
"Seq_2102","Seq_2102",0.0153668442317776,-0.694791373769899,"Proteobacteria","Gammaproteobacteria","R7C24","Unclassified","Unclassified"
"Seq_2065","Seq_2065",0.0104402573558227,-0.694501267101507,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium"
"Seq_1797","Seq_1797",0.00881440580963256,0.694328332057134,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"Seq_384","Seq_384",0.118799453119197,-0.694220102731447,"Proteobacteria","Deltaproteobacteria","Myxococcales","Unclassified","Unclassified"
"Seq_543","Seq_543",0.0350561927544509,-0.693999902838799,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"Seq_200","Seq_200",0.0349457198675736,-0.692708907792273,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"Seq_33","Seq_33",0.427166658722339,0.692676081453655,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_2078","Seq_2078",0.00664818069867237,0.692235858851172,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Aquabacterium"
"Seq_2520","Seq_2520",0.00528463713444507,0.691819097766499,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","OM27_clade"
"Seq_2885","Seq_2885",0.00731918745252163,-0.690866987528354,"Proteobacteria","Gammaproteobacteria","PLTA13","Unclassified","Unclassified"
"Seq_450","Seq_450",0.00414653106646968,0.690288816711512,"Rare","Subgroup_6","Unclassified","Unclassified","Unclassified"
"Seq_36","Seq_36",0.404528093785445,0.690249668023736,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"Seq_1213","Seq_1213",0.00615691950083509,-0.689877117085014,"Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","Unclassified"
"Seq_1763","Seq_1763",0.0117895287216586,0.689519268123286,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_3522","Seq_3522",0.00425431680389654,0.689394342640217,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_1009","Seq_1009",0.034250080305975,-0.688181789590842,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_2404","Seq_2404",0.010264495624141,-0.687865822661038,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas"
"Seq_382","Seq_382",0.00522361909767794,0.687399035891906,"Rare","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Unclassified"
"Seq_1848","Seq_1848",0.00569166055392673,0.686808045051452,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Unclassified"
"Seq_1419","Seq_1419",0.0142733955034917,-0.684041868951272,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Nitrobacter"
"Seq_122","Seq_122",0.0315572720416057,0.683976517061909,"Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Pseudarthrobacter"
"Seq_2356","Seq_2356",0.00675981669654659,-0.68251385135218,"Actinobacteria","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Unclassified"
"Seq_488","Seq_488",0.0197894269669337,0.681768753619543,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_847","Seq_847",0.0138689931904907,0.681275278089712,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_1669","Seq_1669",0.014059281335771,0.680017526398903,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_509","Seq_509",0.0412071366004886,-0.679119597302896,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Unclassified"
"Seq_2784","Seq_2784",0.0100779451551589,-0.678814856530464,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"Seq_2307","Seq_2307",0.0076094551225532,0.678726715995411,"Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","OLB8"
"Seq_2948","Seq_2948",0.0037154422533884,0.678512722712193,"Rare","Unclassified","Unclassified","Unclassified","Unclassified"
"Seq_910","Seq_910",0.00233855498434851,0.678031760564658,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","IS-44"
"Seq_3981","Seq_3981",0.00299747984694142,0.677220152113955,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_1846","Seq_1846",0.0141386404412129,-0.677204371352,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"Seq_1647","Seq_1647",0.00804059429203066,-0.675921927875895,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"Seq_512","Seq_512",0.00414376881074223,0.675509286933363,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Dinghuibacter"
"Seq_2765","Seq_2765",0.00508110414788267,-0.675402233580635,"Actinobacteria","Acidimicrobiia","IMCC26256","Unclassified","Unclassified"
"Seq_1193","Seq_1193",0.00730414357338237,-0.675085385549498,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Unclassified"
"Seq_3683","Seq_3683",0.0033541011874851,0.674967180882207,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax"
"Seq_158","Seq_158",0.143631043588972,-0.673907750424814,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea"
"Seq_731","Seq_731",0.00324228949909545,0.673462498400954,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1"
"Seq_315","Seq_315",0.0088320572516065,0.673451848881158,"Rare","Subgroup_6","Unclassified","Unclassified","Unclassified"
"Seq_646","Seq_646",0.0104573381383409,-0.673009149724956,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium"
"Seq_723","Seq_723",0.0125604041858816,-0.670549397255768,"Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrio"
"Seq_2772","Seq_2772",0.00563666594722344,0.670371343219877,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium"
"Seq_1189","Seq_1189",0.0181984311973,-0.670116678765612,"Rare","Blastocatellia_(Subgroup_4)","Blastocatellales","Blastocatellaceae","Stenotrophobacter"
"Seq_1071","Seq_1071",0.0232900020468747,0.668876151509356,"Actinobacteria","Actinobacteria","Micrococcales","Sanguibacteraceae","Sanguibacter"
"Seq_2678","Seq_2678",0.00365144684446225,0.666538142416507,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_226","Seq_226",0.00859125124843881,0.666413939953701,"Rare","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae","Unclassified"
"Seq_549","Seq_549",0.00378582474842625,0.665422376581958,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Unclassified"
"Seq_3473","Seq_3473",0.00383436238425444,0.665176945797641,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"Seq_3013","Seq_3013",0.0048546675317682,0.66478131287477,"Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Candidatus_Megaira"
"Seq_737","Seq_737",0.0210626329411885,-0.664695592606542,"Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrio"
"Seq_1832","Seq_1832",0.0112037556391479,0.664567255360766,"Rare","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"Seq_722","Seq_722",0.00414308613029782,0.663495152090983,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_1099","Seq_1099",0.0197210441294008,-0.663408449048428,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium"
"Seq_2352","Seq_2352",0.00720225768596862,0.663320973719854,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Peredibacter"
"Seq_1611","Seq_1611",0.0139628316544246,-0.663061702434341,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera"
"Seq_1102","Seq_1102",0.00336080594989997,0.66297138838188,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"Seq_984","Seq_984",0.023493160438868,-0.662694860359716,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Unclassified"
"Seq_840","Seq_840",0.0228824403317111,-0.661688410768149,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"Seq_3091","Seq_3091",0.00443239647445032,0.660613459977145,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"Seq_3534","Seq_3534",0.00311970724883199,0.660420177591624,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Peredibacter"
"Seq_2717","Seq_2717",0.00404337483897594,-0.660232827609149,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella"
"Seq_3427","Seq_3427",0.00395449612861276,0.660056369703544,"Rare","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"Seq_2626","Seq_2626",0.00942577330938929,-0.658671758582075,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudorhodoplanes"
"Seq_4354","Seq_4354",0.0022179357443721,0.658647050333554,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_408","Seq_408",0.00390356501038496,0.658396929645461,"Rare","Subgroup_6","Unclassified","Unclassified","Unclassified"
"Seq_528","Seq_528",0.0293989166938448,0.657807634945098,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_1223","Seq_1223",0.0238671437375784,-0.657029238874221,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella"
"Seq_3374","Seq_3374",0.00549312071644876,-0.656529911837964,"Rare","Planctomycetacia","Planctomycetales","Rubinisphaeraceae","SH-PL14"
"Seq_3204","Seq_3204",0.00497578509280828,0.656006210890708,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Unclassified","Unclassified"
"Seq_4419","Seq_4419",0.00257327325004401,0.653998821557583,"Bacteroidetes","Bacteroidia","Unclassified","Unclassified","Unclassified"
"Seq_1052","Seq_1052",0.0161859814679246,-0.653660196536218,"Rare","Subgroup_6","Unclassified","Unclassified","Unclassified"
"Seq_13","Seq_13",0.414707449127182,-0.653010574169269,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Luteibacter"
"Seq_4005","Seq_4005",0.00538988418938801,-0.651844978908818,"Rare","Subgroup_6","Unclassified","Unclassified","Unclassified"
"Seq_2061","Seq_2061",0.0062912114686339,0.65097682421042,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"Seq_195","Seq_195",0.287351249959171,-0.650684222477285,"Actinobacteria","Actinobacteria","Micrococcales","Promicromonosporaceae","Isoptericola"
"Seq_2286","Seq_2286",0.0134701579828765,-0.650099334359474,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_1477","Seq_1477",0.00947513257218888,-0.649221394946749,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Chiayiivirga"
"Seq_715","Seq_715",0.00300191623269625,0.648987370687567,"Rare","Blastocatellia_(Subgroup_4)","Pyrinomonadales","Pyrinomonadaceae","RB41"
"Seq_1056","Seq_1056",0.0336683656042531,-0.648958056197029,"Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia"
"Seq_3363","Seq_3363",0.00395334380436978,0.648952694360742,"Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS_17","Unclassified"
"Seq_437","Seq_437",0.00402785271127252,0.648469216957588,"Actinobacteria","Unclassified","Unclassified","Unclassified","Unclassified"
"Seq_2237","Seq_2237",0.00689491611092122,0.648326930197261,"Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12","Unclassified"
"Seq_612","Seq_612",0.00589134594690438,0.648114424832116,"Bacteroidetes","Bacteroidia","Cytophagales","Hymenobacteraceae","Adhaeribacter"
"Seq_3731","Seq_3731",0.00424534115447645,-0.647364054270185,"Bacteroidetes","Bacteroidia","Sphingobacteriales","KD3-93","Unclassified"
"Seq_329","Seq_329",0.0172697337817616,-0.647277664062281,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"Seq_679","Seq_679",0.0491242988915254,-0.647069661128301,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Starkeya"
"Seq_3889","Seq_3889",0.00356268706471713,-0.646212644120723,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium"
"Seq_439","Seq_439",0.0260444707234939,0.646035088358769,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas"
"Seq_3239","Seq_3239",0.00550423798164672,-0.64600297533796,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys"
"Seq_1593","Seq_1593",0.0180731294190789,-0.645598758969484,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"Seq_2661","Seq_2661",0.00462276846402067,0.645218355882889,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Peredibacter"
"Seq_2571","Seq_2571",0.00833617739107544,-0.644121956768852,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_2","Seq_2",1.85585354593302,0.644035303688134,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"Seq_254","Seq_254",0.00654540764949212,0.643438600255456,"Rare","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae","Unclassified"
"Seq_1005","Seq_1005",0.0239434577957785,-0.643340386490592,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"Seq_2691","Seq_2691",0.00569527335250836,0.642166593600116,"Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS_17","Unclassified"
"Seq_587","Seq_587",0.00785141632728358,0.642149284164477,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium"
"Seq_2010","Seq_2010",0.0127800494923881,-0.641029314278649,"Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Unclassified"
"Seq_734","Seq_734",0.0240333082878803,0.640848671543896,"Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS_17","Unclassified"
"Seq_1285","Seq_1285",0.00766625962072596,-0.640492213773372,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Chryseolinea"
"Seq_434","Seq_434",0.0163272178192324,0.640246389095176,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_659","Seq_659",0.00672985083255309,0.640172998778618,"Rare","Bacilli","Lactobacillales","Leuconostocaceae","Weissella"
"Seq_2724","Seq_2724",0.00605070120187123,0.640030857853428,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Unclassified","Unclassified"
"Seq_1438","Seq_1438",0.0251347597253907,-0.639213451977462,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Pseudoflavitalea"
"Seq_299","Seq_299",0.050691183549187,-0.638930438458798,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_639","Seq_639",0.0027008772706085,0.638740827499059,"Proteobacteria","Deltaproteobacteria","NB1-j","Unclassified","Unclassified"
"Seq_1655","Seq_1655",0.0195172141605355,-0.638709302683287,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus"
"Seq_1885","Seq_1885",0.0164270099791647,-0.638044263384146,"Rare","Anaerolineae","SBR1031","A4b","Unclassified"
"Seq_2151","Seq_2151",0.016682525075349,-0.637817600433512,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_2044","Seq_2044",0.00477068144208568,-0.637749227715702,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus"
"Seq_2093","Seq_2093",0.00587588048473938,0.637003416837588,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_720","Seq_720",0.0123378282800074,-0.636458108890223,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium"
"Seq_1294","Seq_1294",0.0136892634894677,0.636054488607342,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Unclassified"
"Seq_522","Seq_522",0.0439049115681849,0.634973307114317,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_1432","Seq_1432",0.0144793354535199,0.634380584761601,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_2359","Seq_2359",0.00953732616949228,-0.634357916876319,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Catenuloplanes"
"Seq_1903","Seq_1903",0.00852060888050572,-0.634197042572262,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola"
"Seq_3754","Seq_3754",0.00305549539686361,0.632058587494821,"Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Aetherobacter"
"Seq_3614","Seq_3614",0.00374700088601438,-0.631042411313218,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"Seq_338","Seq_338",0.00408208593997696,0.630239379481526,"Rare","Dehalococcoidia","S085","Unclassified","Unclassified"
"Seq_787","Seq_787",0.00469509933119092,0.629544737297999,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter"
"Seq_3575","Seq_3575",0.00293643758402811,0.629372017091579,"Proteobacteria","Gammaproteobacteria","Unclassified","Unclassified","Unclassified"
"Seq_2038","Seq_2038",0.0077257128963445,-0.627711099644199,"Actinobacteria","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinocorallia"
"Seq_1883","Seq_1883",0.00684824733470219,0.627369525088307,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_947","Seq_947",0.0210699442673205,0.626932300787067,"Verrucomicrobia","Verrucomicrobiae","Methylacidiphilales","Methylacidiphilaceae","Unclassified"
"Seq_256","Seq_256",0.00660903201579375,0.626126061209044,"Rare","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae","Unclassified"
"Seq_4289","Seq_4289",0.0023969615610217,0.625412996170542,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_62","Seq_62",0.228293347111741,0.624584196121243,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"Seq_530","Seq_530",0.0143679498790227,-0.62423242492625,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"Seq_330","Seq_330",0.0125171714321965,-0.624229485657522,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces"
"Seq_2332","Seq_2332",0.00531912907788988,-0.624026081173423,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Unclassified"
"Seq_868","Seq_868",0.00833275222163834,0.623966266648177,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_886","Seq_886",0.00215950276660116,0.623614711939062,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Unclassified"
"Seq_368","Seq_368",0.00612722941101275,0.622033430294296,"Proteobacteria","Gammaproteobacteria","PLTA13","Unclassified","Unclassified"
"Seq_3851","Seq_3851",0.00323324749566589,0.621715172382551,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"Seq_729","Seq_729",0.034413472723328,-0.621357186448566,"Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia"
"Seq_48","Seq_48",0.100722820388327,-0.621352599929529,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium"
"Seq_1834","Seq_1834",0.0161283472081338,-0.621086830200546,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia"
"Seq_2353","Seq_2353",0.00790848733566151,0.621048813564115,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Arcicella"
"Seq_1050","Seq_1050",0.0157322760048974,-0.620726732840174,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylopilaceae","Unclassified"
"Seq_821","Seq_821",0.0390732070480817,-0.620440428383865,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga"
