"","OTU","baseMean","effect","Phylum","Class","Order","Family","Genus"
"Seq_214","Seq_214",0.104793822554254,0.422277595217761,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
"Seq_358","Seq_358",0.0649174161074275,0.421973563313976,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora"
"Seq_2","Seq_2",2.78193999095713,0.42068463257122,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"Seq_372","Seq_372",0.0479504132121056,0.420367212563413,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Seq_2648","Seq_2648",0.00473048714857912,0.418000147406668,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"Seq_1048","Seq_1048",0.0200684917924678,-0.416462205169631,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus"
"Seq_1042","Seq_1042",0.0150336312130963,0.412007343027785,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_318","Seq_318",0.0479386694462138,0.410485154712924,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"Seq_2092","Seq_2092",0.00617233977379333,0.409354930112782,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_507","Seq_507",0.0399798736008879,-0.409024114751916,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter"
"Seq_940","Seq_940",0.0203621385018399,0.407865919703616,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_329","Seq_329",0.060857602029993,0.406974410472452,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"Seq_488","Seq_488",0.0350279083526953,0.404996695112232,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_446","Seq_446",0.0340309027173204,0.404495007912676,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_733","Seq_733",0.0264804017724235,0.402943428432216,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_331","Seq_331",0.0421144138587088,-0.39816926792249,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Unclassified"
"Seq_12","Seq_12",0.991330517938987,-0.3974684887186,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"Seq_1397","Seq_1397",0.00877926744921169,-0.395762180542525,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Unclassified"
"Seq_10","Seq_10",1.21496512884847,0.391549245189835,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Seq_479","Seq_479",0.0284113930667175,0.381045606901899,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Methylotenera"
"Seq_15","Seq_15",1.17976155306169,-0.376732072266167,"Actinobacteria","Actinobacteria","Micrococcales","Promicromonosporaceae","Promicromonospora"
"Seq_61","Seq_61",0.375256955818867,0.376085503770328,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Galbitalea"
"Seq_283","Seq_283",0.0414452987935787,-0.370194561121724,"Actinobacteria","Actinobacteria","Micrococcales","Cellulomonadaceae","Cellulomonas"
"Seq_797","Seq_797",0.0157612145553676,-0.36274856428985,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"Seq_122","Seq_122",0.0345784811824122,0.357971900620286,"Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Pseudarthrobacter"
"Seq_42","Seq_42",0.529082860455506,-0.355997937113569,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas"
"Seq_1835","Seq_1835",0.00547438962912767,0.353713952997485,"Rare","Anaerolineae","SBR1031","A4b","Unclassified"
"Seq_101","Seq_101",0.193680173867044,-0.342439739868712,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_126","Seq_126",0.15520703922276,-0.330963287302741,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
