"","OTU","baseMean","effect","Phylum","Class","Order","Family","Genus"
"Seq_951","Seq_951",0.0180612159623418,-0.673185534390488,"Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS_17","Unclassified"
"Seq_2191","Seq_2191",0.00929794157343387,-0.672073842545276,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Acidovorax"
"Seq_112","Seq_112",0.166991962761988,0.671281714843686,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"Seq_2092","Seq_2092",0.00459745011643465,-0.670656510992315,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_2371","Seq_2371",0.0021843745226552,-0.670141714707082,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseimicrobium"
"Seq_364","Seq_364",0.0200423393382449,-0.667892675051217,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas"
"Seq_3767","Seq_3767",0.00363285534577604,-0.667521108490347,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"Seq_399","Seq_399",0.0305568659078027,-0.66641599087568,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"Seq_1287","Seq_1287",0.014352525132354,-0.666323526968123,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Filimonas"
"Seq_3594","Seq_3594",0.00193070263508771,-0.665780014361946,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas"
"Seq_1339","Seq_1339",0.0152105680612353,0.664839795029246,"Actinobacteria","Actinobacteria","Micrococcales","Sanguibacteraceae","Sanguibacter"
"Seq_2537","Seq_2537",0.0054840191408405,-0.663651709722324,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_3706","Seq_3706",0.00413205536850058,-0.659022741900978,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Unclassified"
"Seq_199","Seq_199",0.0777246816549919,-0.658699531886581,"Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","Unclassified"
"Seq_141","Seq_141",0.120089145131246,0.656610165521469,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"Seq_2652","Seq_2652",0.00567297441420751,-0.656347942215474,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_2856","Seq_2856",0.00506117979095099,0.65603879930937,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_991","Seq_991",0.00931663417760208,-0.655554489101585,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"Seq_232","Seq_232",0.0987823491971024,0.653320532204685,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_96","Seq_96",0.0294241733452864,0.652963032948529,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_791","Seq_791",0.0300667233767816,0.652383466888411,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_1255","Seq_1255",0.0166959934778959,0.650121067957679,"Bacteroidetes","Bacteroidia","Cytophagales","Cytophagaceae","Cytophaga"
"Seq_126","Seq_126",0.177429456830231,0.649810246522885,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_328","Seq_328",0.018072823163343,0.649739470261422,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"Seq_739","Seq_739",0.0240343456373694,0.648955874120606,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Unclassified"
"Seq_62","Seq_62",0.451051905644279,-0.645968267769354,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"Seq_1424","Seq_1424",0.0222703218378262,-0.644499628891088,"Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Unclassified"
"Seq_93","Seq_93",0.177388094284948,0.643676738569176,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"Seq_1477","Seq_1477",0.00724334427046694,-0.642574367967631,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Chiayiivirga"
"Seq_132","Seq_132",0.188953376604071,0.641098466611684,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_889","Seq_889",0.0247423025964152,-0.639521269762475,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_1457","Seq_1457",0.00756451631003078,-0.639357171852563,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter"
"Seq_438","Seq_438",0.0465172537558744,-0.639021794707894,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis"
"Seq_2048","Seq_2048",0.00847546527643363,0.638557091219737,"Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Unclassified"
"Seq_1915","Seq_1915",0.00821929047822899,0.638522630134807,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Seq_2004","Seq_2004",0.00438186850363319,0.637756025789374,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Acidovorax"
"Seq_1104","Seq_1104",0.0107011347065596,0.637581700331881,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas"
"Seq_1514","Seq_1514",0.0160453409272201,-0.637471587235247,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_1607","Seq_1607",0.00329834773335077,-0.636535524531373,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"Seq_54","Seq_54",0.159033538216333,-0.633927671337718,"Actinobacteria","Actinobacteria","Micrococcales","Promicromonosporaceae","Promicromonospora"
"Seq_2983","Seq_2983",0.00451707863935904,0.633102267519239,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Seq_744","Seq_744",0.0035536040396289,-0.632868647593607,"Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","Nannocystis"
"Seq_1210","Seq_1210",0.0140181030378962,0.632238130660114,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Peredibacter"
"Seq_312","Seq_312",0.0142625752965268,-0.632207274866834,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
"Seq_107","Seq_107",0.125680499645561,-0.632083001265147,"Actinobacteria","Actinobacteria","Kineosporiales","Kineosporiaceae","Kineosporia"
"Seq_2391","Seq_2391",0.00708013350798104,0.630372443725741,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudorhodobacter"
"Seq_1970","Seq_1970",0.00909534298635574,0.630234732268335,"Bacteroidetes","Bacteroidia","Chitinophagales","37-13","Unclassified"
"Seq_1009","Seq_1009",0.0041144420630457,-0.630149811718904,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_1350","Seq_1350",0.0155290128789888,-0.628396586926707,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia"
"Seq_71","Seq_71",0.0772495834626472,-0.628147391573745,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Galbitalea"
"Seq_1134","Seq_1134",0.0169943214204864,0.626358612560694,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea"
"Seq_310","Seq_310",0.0613122885077478,0.623933567787019,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"Seq_1856","Seq_1856",0.00909731430410092,0.623217813661218,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Unclassified"
"Seq_61","Seq_61",0.314262743294131,-0.622744936832855,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Galbitalea"
"Seq_3400","Seq_3400",0.00299977344714949,-0.621393065375871,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","IMCC26134"
"Seq_536","Seq_536",0.00468226252142585,-0.620378435129027,"Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","Unclassified"
"Seq_2209","Seq_2209",0.00685332885488886,0.619706542780972,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"Seq_1961","Seq_1961",0.00893251941051889,0.61877283486595,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_1603","Seq_1603",0.0131795205453456,-0.61868385849584,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_2638","Seq_2638",0.00573004927626574,0.618667582471325,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Unclassified"
"Seq_4128","Seq_4128",0.00175662806677058,-0.61769666907041,"Rare","Unclassified","Unclassified","Unclassified","Unclassified"
"Seq_1197","Seq_1197",0.01669156890967,0.617405981009676,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_1307","Seq_1307",0.0124796464023171,0.6166389277134,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_1790","Seq_1790",0.00741346295939957,0.616408223757795,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"Seq_1664","Seq_1664",0.00517089484682287,0.616093080528758,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","UBA6140"
"Seq_4543","Seq_4543",0.00316307068393088,-0.615899667726209,"Proteobacteria","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae","Candidatus_Odyssella"
"Seq_2307","Seq_2307",0.00651559137285682,0.614887797605058,"Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","OLB8"
"Seq_3181","Seq_3181",0.00389015079568648,-0.612688499357257,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Unclassified"
"Seq_1139","Seq_1139",0.00872501532100856,0.612395160937407,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Rhizobacter"
"Seq_5296","Seq_5296",0.00260385044257981,-0.612130575631901,"Proteobacteria","Alphaproteobacteria","Rickettsiales","AB1","Unclassified"
"Seq_119","Seq_119",0.0646384573966207,-0.61191245979871,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"Seq_490","Seq_490",0.0417784667781659,-0.607964948827592,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_669","Seq_669",0.00393572565909163,-0.607516264690178,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora"
"Seq_1732","Seq_1732",0.0114551641256712,0.60722378027996,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax"
"Seq_566","Seq_566",0.0262746323318757,0.60568354004945,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Unclassified"
"Seq_595","Seq_595",0.0115037890421551,-0.604202288442262,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ochrobactrum"
"Seq_1829","Seq_1829",0.00559784420967813,-0.603481774513152,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella"
"Seq_1291","Seq_1291",0.00486993103140108,-0.603356136659955,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudorhodoplanes"
"Seq_2497","Seq_2497",0.00513260124914205,-0.603261944823405,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella"
"Seq_2482","Seq_2482",0.00550972487695057,0.603201528081512,"Bacteroidetes","Bacteroidia","Cytophagales","Cytophagaceae","Cytophaga"
"Seq_2019","Seq_2019",0.0118763875674035,-0.599619906800147,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga"
"Seq_2018","Seq_2018",0.00791835236079283,-0.59870488962249,"Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Unclassified"
"Seq_1124","Seq_1124",0.0148287607781832,0.597584461391017,"Proteobacteria","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","BIyi10"
"Seq_2424","Seq_2424",0.00663629507565778,0.59612823826057,"Bacteroidetes","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"Seq_225","Seq_225",0.0355889670391796,-0.595600143251072,"Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae","Corallococcus"
"Seq_2524","Seq_2524",0.00551674734727401,0.595179139833459,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Unclassified","Unclassified"
"Seq_832","Seq_832",0.00631326440210434,-0.594182715569946,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"Seq_1209","Seq_1209",0.0158948257321693,0.592697235169225,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_636","Seq_636",0.0226151380764035,0.59145425514866,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_1148","Seq_1148",0.00662319587227055,-0.590631985374164,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
"Seq_1382","Seq_1382",0.00386344691338945,-0.590268291267461,"Proteobacteria","Alphaproteobacteria","Unclassified","Unclassified","Unclassified"
"Seq_182","Seq_182",0.116921616871031,0.588418134542125,"Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrio"
"Seq_896","Seq_896",0.00578784245610594,-0.587444650947999,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
"Seq_2579","Seq_2579",0.0028069067165963,-0.587377368626454,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylopilaceae","Methylopila"
"Seq_233","Seq_233",0.0614259782991875,0.586891729873308,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Xylophilus"
"Seq_66","Seq_66",0.418671939188424,-0.586057905962085,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_1995","Seq_1995",0.00612065282374139,-0.585939541092451,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Terrimicrobiaceae","Terrimicrobium"
"Seq_546","Seq_546",0.00438926511730043,-0.585884399133028,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"Seq_236","Seq_236",0.0321196721257199,0.585138492368136,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Hydrogenophaga"
"Seq_1996","Seq_1996",0.0113234349196363,-0.585099871379901,"Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"Seq_683","Seq_683",0.0134029980010692,-0.584931256370104,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Chiayiivirga"
"Seq_1019","Seq_1019",0.0170137799471047,-0.583820269361486,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_1558","Seq_1558",0.00961264131727583,0.582858576458183,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Seq_890","Seq_890",0.0322851847243317,0.581997455889081,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_719","Seq_719",0.0253044753509243,-0.580424082813185,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas"
"Seq_3112","Seq_3112",0.00386078660232885,-0.579231827188447,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Unclassified"
"Seq_486","Seq_486",0.0411914352544253,0.578876808745327,"Bacteroidetes","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"Seq_294","Seq_294",0.0405463701590909,0.578030268112623,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","OLB12"
"Seq_561","Seq_561",0.00380162832114621,-0.57759440276202,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_203","Seq_203",0.165220777783089,-0.577230871199053,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_763","Seq_763",0.0116797236633728,-0.576679972574152,"Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseococcus"
"Seq_923","Seq_923",0.0234277343231333,0.575601878864235,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax"
"Seq_581","Seq_581",0.0164342409145632,-0.575503031302593,"Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas"
"Seq_1748","Seq_1748",0.0109104493760711,-0.574896204986001,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_1923","Seq_1923",0.00161033790959936,-0.574408226067329,"Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Unclassified"
"Seq_2288","Seq_2288",0.00447647305605864,-0.572698015325568,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingoaurantiacus"
"Seq_2679","Seq_2679",0.00590221636078021,0.569853053492881,"Rare","vadinHA49","Unclassified","Unclassified","Unclassified"
"Seq_273","Seq_273",0.0238525438211306,-0.569104604894389,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium"
"Seq_1046","Seq_1046",0.0205027515177686,0.567673944686361,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"Seq_1702","Seq_1702",0.00686179029351193,0.567373696029635,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Janthinobacterium"
"Seq_4333","Seq_4333",0.00289546027304464,-0.566671289469565,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_533","Seq_533",0.044933652047034,-0.566609922767776,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Xanthomonas"
"Seq_3696","Seq_3696",0.00243099905316674,-0.566143321470224,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Unclassified"
"Seq_2891","Seq_2891",0.00511102784076382,0.565335368383413,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Unclassified"
"Seq_947","Seq_947",0.0165572328515542,0.56519861082616,"Verrucomicrobia","Verrucomicrobiae","Methylacidiphilales","Methylacidiphilaceae","Unclassified"
"Seq_493","Seq_493",0.0150176104680789,-0.563410843535955,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Tahibacter"
"Seq_258","Seq_258",0.113737465668607,-0.563015383359574,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia"
"Seq_2949","Seq_2949",0.00444262812963105,0.562742074819188,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Unclassified","Unclassified"
"Seq_968","Seq_968",0.0131013149326847,0.560591443318118,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_175","Seq_175",0.086813625204508,0.558167306325374,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"Seq_2154","Seq_2154",0.00567476215774909,0.555195199123317,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_1493","Seq_1493",0.0088261756241366,0.553821970447129,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Unclassified"
"Seq_205","Seq_205",0.0137354011748426,0.553698928518995,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Unclassified"
"Seq_1050","Seq_1050",0.00883879387999719,-0.552714878066353,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylopilaceae","Unclassified"
"Seq_2080","Seq_2080",0.00725018757627024,0.552695874803109,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Clavibacter"
"Seq_2499","Seq_2499",0.00512276781544767,0.551011526227184,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"Seq_1002","Seq_1002",0.0168800032130442,0.550729403488195,"Actinobacteria","Actinobacteria","Frankiales","Unclassified","Unclassified"
"Seq_3034","Seq_3034",0.0029811479840566,-0.550403752679196,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"Seq_1525","Seq_1525",0.0135374138400562,0.548613490120648,"Bacteroidetes","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"Seq_2723","Seq_2723",0.00538921866109147,0.547846095944563,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Peredibacter"
"Seq_1797","Seq_1797",0.00776928021442946,0.547036909901151,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"Seq_2138","Seq_2138",0.00319550243999747,-0.546841641358434,"Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","Sandaracinus"
"Seq_821","Seq_821",0.0103551299815523,-0.546667977948957,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga"
"Seq_3740","Seq_3740",0.00212949178648963,-0.546571808213366,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"Seq_2060","Seq_2060",0.00803131539476212,0.546443720093684,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Arsenicitalea"
"Seq_2390","Seq_2390",0.00500959757656718,0.546434379516717,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"Seq_2870","Seq_2870",0.00427262830308838,0.54607761497082,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_161","Seq_161",0.014596435290686,0.545283420120204,"Rare","Blastocatellia_(Subgroup_4)","Pyrinomonadales","Pyrinomonadaceae","RB41"
"Seq_2152","Seq_2152",0.00620228257701021,0.545272077595417,"Bacteroidetes","Bacteroidia","Sphingobacteriales","KD3-93","Unclassified"
"Seq_713","Seq_713",0.0309690303806201,0.542601784020341,"Bacteroidetes","Bacteroidia","Cytophagales","Cytophagaceae","Cytophaga"
"Seq_2377","Seq_2377",0.00686391505199439,0.54177874680057,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Prosthecobacter"
"Seq_20","Seq_20",0.607829435022645,-0.541669448819179,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Luteibacter"
"Seq_530","Seq_530",0.00331355919061798,-0.538226064110584,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"Seq_2863","Seq_2863",0.00478569117384728,0.537675869842286,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Unclassified"
"Seq_2221","Seq_2221",0.00344937842600596,-0.53726030332621,"Proteobacteria","Deltaproteobacteria","Myxococcales","Phaselicystidaceae","Phaselicystis"
"Seq_385","Seq_385",0.0060858184364569,0.535673045000512,"Rare","AKAU4049","Unclassified","Unclassified","Unclassified"
"Seq_3609","Seq_3609",0.00356848896853335,-0.535469154437112,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_668","Seq_668",0.0533835863893045,-0.535261070618663,"Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"Seq_508","Seq_508",0.0260040125665688,-0.532331676603346,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"Seq_1597","Seq_1597",0.0117873941760637,0.531888772790413,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_2118","Seq_2118",0.00587065022105709,-0.531760260113247,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"Seq_1228","Seq_1228",0.00236463084568182,-0.53167874186685,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer"
"Seq_1135","Seq_1135",0.00475354532515704,-0.531242189250505,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Phyllobacterium"
"Seq_1005","Seq_1005",0.0103563190743842,-0.529710233251813,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"Seq_785","Seq_785",0.0218734113914367,0.529657576180314,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Paucibacter"
"Seq_768","Seq_768",0.00801030780568977,-0.528392407976933,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium"
"Seq_1657","Seq_1657",0.00960685338312068,0.527829141434725,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_85","Seq_85",0.45147830273596,-0.527383364783973,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_114","Seq_114",0.172385979539257,0.527250631565836,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"Seq_2840","Seq_2840",0.00348272985258434,0.526799479644656,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_1630","Seq_1630",0.00398850475581127,0.518084370442246,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Unclassified"
"Seq_1554","Seq_1554",0.00642112999346999,0.51143942629935,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"Seq_3844","Seq_3844",0.00266548643479811,-0.509515010632631,"Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas"
"Seq_522","Seq_522",0.0407741587826473,0.508480822226776,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_3049","Seq_3049",0.00354310812768327,0.507230071860609,"Actinobacteria","Actinobacteria","Frankiales","Sporichthyaceae","Unclassified"
"Seq_447","Seq_447",0.0100265480927807,-0.506545877079497,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aminobacter"
"Seq_822","Seq_822",0.0219554254418936,-0.505491446295568,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Unclassified"
"Seq_2531","Seq_2531",0.00522213700191134,0.503944812819275,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys"
