"","OTU","baseMean","effect","Phylum","Class","Order","Family","Genus"
"Seq_1060","Seq_1060",0.0220439631662049,-0.939121357966449,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Ancylobacter"
"Seq_297","Seq_297",0.0364212021133622,-0.938350975734281,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Verrucomicrobium"
"Seq_1160","Seq_1160",0.0265291966639828,0.936976873940506,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1"
"Seq_1220","Seq_1220",0.0218162984281858,0.935818990534259,"Bacteroidetes","Bacteroidia","Sphingobacteriales","AKYH767","Unclassified"
"Seq_79","Seq_79",0.224935893971083,-0.935093349978668,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Parafrigoribacterium"
"Seq_2530","Seq_2530",0.00394441356803207,-0.93507685877357,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_1327","Seq_1327",0.0239514184024037,0.934397530700054,"Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter"
"Seq_1585","Seq_1585",0.0161477511960987,0.934119225696296,"Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Skermanella"
"Seq_1161","Seq_1161",0.0252392642352185,0.933895787487876,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Asanoa"
"Seq_1576","Seq_1576",0.0166879479058816,0.933698102207336,"Rare","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula"
"Seq_2092","Seq_2092",0.00736144285519105,-0.933052431347574,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_1120","Seq_1120",0.0262515981710161,0.931994069850925,"Rare","Entotheonellia","Entotheonellales","Entotheonellaceae","Unclassified"
"Seq_1013","Seq_1013",0.0271201152774216,0.931658148866292,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Unclassified"
"Seq_19","Seq_19",0.47889825652571,-0.930948493610878,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Duganella"
"Seq_3124","Seq_3124",0.0034440178873596,-0.930071240014304,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Unclassified"
"Seq_527","Seq_527",0.0181803961520393,-0.927813853255247,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_1664","Seq_1664",0.00927304052996257,-0.927583774568455,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","UBA6140"
"Seq_1579","Seq_1579",0.00639977164046269,-0.926999993074045,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Rathayibacter"
"Seq_443","Seq_443",0.0216537245517068,-0.926833641830671,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Unclassified"
"Seq_1729","Seq_1729",0.0172447596654269,0.924952776979535,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Unclassified"
"Seq_712","Seq_712",0.0404725050783047,0.922341017223516,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas"
"Seq_350","Seq_350",0.0573453318072191,-0.921885331478734,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"Seq_2199","Seq_2199",0.0113410080356583,0.92114869568729,"Actinobacteria","MB-A2-108","Unclassified","Unclassified","Unclassified"
